No_Radicacion;Proceso;FechaCreacion;EsRepresa;Tramite;TipoLiquidacion;Instancia;TiemposPublicos;TipoDoc;CodigoDane;TipoDeSolicitante;Origen;Proceso_Entrada;Oficina;EsFortalecimiento;TipoRadicado;Grupotrabajo;Salarioprom;Target;salariosMin
2023_3905760;2;44998;0;21;1;6;0;1;;18;1;1;64;1;1;2;;MANUAL;9
2023_2948589_2;2;45015;0;30;1;5;0;1;20001;1;4;5;;0;1;1;;MANUAL;9
2023_903965_2;2;45009;0;25;1;5;0;1;76109;1;4;5;;0;1;1;;MANUAL;9
2023_3018431_2;2;45014;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;9
2023_582803_2;2;44995;0;25;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;9
2022_18715404;2;44915;0;15;1;1;1;1;;5;1;1;25;1;1;2;;MANUAL;10
2023_746208_2;2;45001;0;25;1;5;0;1;66001;1;4;5;;0;1;1;;MANUAL;10
2023_1470233_2;2;45006;0;25;1;5;0;1;63001;6;4;5;;0;1;1;;MANUAL;10
2022_18052678_2;2;44989;0;21;1;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;10
2023_4351126;2;45007;0;15;1;1;1;1;;32;1;1;40;1;2;2;;MANUAL;10
2022_16923907_2;2;45016;0;30;1;5;0;1;50006;18;4;5;;0;1;1;;MANUAL;11
2023_1392227_2;2;45012;0;23;1;5;0;1;70001;6;4;5;;0;1;1;;MANUAL;11
2023_2418515_2;2;44992;0;23;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;11
2023_1152736_2;2;45016;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;11
2023_1699914_2;2;45016;0;30;1;5;0;1;17001;6;4;5;;0;1;1;;MANUAL;11
2023_1114299_2;2;45007;0;25;1;5;0;1;76001;6;4;5;;0;1;1;;MANUAL;11
2023_3438824_2;2;45013;0;25;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;12
2022_15610809_2;2;44992;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;12
2023_1219271_2;2;45012;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;12
2023_73808_2;2;45009;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;12
2022_17976322_2;2;45002;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;12
2023_1087159;2;44949;0;15;1;1;0;1;;5;1;1;70;1;1;2;;MANUAL;13
2023_1133512_2;2;45008;0;23;1;5;0;1;20001;18;4;5;;0;1;1;;MANUAL;13
2023_1071428;2;44949;0;15;1;1;1;1;;5;1;1;15;1;1;2;;MANUAL;13
2023_1407349_2;2;45002;0;25;2;5;0;1;68081;1;4;5;;0;1;1;;MANUAL;13
2023_906360;2;44944;0;15;1;1;0;1;;5;1;1;70;1;1;2;;MANUAL;13
2023_1084580_2;2;45014;0;25;1;5;0;1;15001;1;4;5;;0;1;1;;MANUAL;14
2023_1169119_2;2;45012;0;25;1;5;0;1;54001;18;4;5;;0;1;1;;MANUAL;14
2022_17009597_2;2;45002;0;36;1;5;0;1;13001;18;4;5;;0;1;1;;MANUAL;14
2023_76797_2;2;45002;0;25;1;5;0;1;68001;1;4;5;;0;1;1;;MANUAL;14
2022_18875120_2;2;45026;0;36;2;5;0;1;76001;11;4;5;;0;2;1;;MANUAL;14
2022_18295834_2;2;44989;0;36;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;14
2023_125451_2;2;45001;0;32;1;5;0;1;25754;11;4;5;;0;1;1;;MANUAL;15
2023_2293306_2;2;45026;0;25;1;5;0;1;11001;18;4;5;;0;2;1;;MANUAL;15
2023_672117_2;2;44988;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;15
2023_1137198;2;44950;0;15;1;1;1;1;;5;1;1;28;1;1;2;;MANUAL;15
2022_18258832_2;2;44987;0;21;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;15
2023_1449021_2;2;45013;0;30;2;5;0;1;20001;6;4;5;;0;1;1;;MANUAL;15
2023_73166_2;2;45015;0;35;1;5;0;1;68001;6;4;5;;0;1;3;;MANUAL;15
2022_14437174_2;2;45001;0;35;1;5;0;1;85250;1;4;5;;0;1;3;;MANUAL;16
2023_805427_2;2;44993;0;30;1;5;0;1;66001;6;4;5;;0;1;1;;MANUAL;16
2022_18119669_2;2;45016;0;25;2;5;0;1;41001;1;4;5;;0;1;1;;MANUAL;16
2023_63729_2;2;45008;0;25;1;5;0;1;66001;6;4;5;;0;1;1;;MANUAL;16
2023_1163144_2;2;45006;0;25;2;5;0;1;17001;1;4;5;;0;1;1;;MANUAL;16
2023_860040_2;2;44995;0;36;1;5;0;1;68307;6;4;5;;0;1;1;;MANUAL;16
2023_4673430;2;45013;0;7;2;1;0;1;;1;1;1;29;1;1;2;;MANUAL;17
2023_1066390_2;2;44998;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;17
2022_16283657_2;2;45000;0;25;1;5;0;1;5308;1;4;5;;0;1;1;;MANUAL;17
2022_9267671_2;2;44993;0;24;2;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;17
2023_247128_2;2;44992;0;25;1;5;0;1;76834;1;4;5;;0;1;1;;MANUAL;17
2023_739544_2;2;45015;0;25;1;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;17
2022_10457613_2;2;45008;0;25;2;5;0;1;66001;1;4;5;;0;1;1;;MANUAL;18
2023_4853626;2;45015;0;25;1;2;0;1;;1;1;1;5;1;2;2;;MANUAL;18
2023_177952_2;2;45006;0;25;1;5;0;1;25290;1;4;5;;0;1;1;;MANUAL;18
2022_18441403_2;2;44987;0;32;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;18
2023_1209821_2;2;45007;0;25;2;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;18
2023_4617062_2;2;45016;0;24;2;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;19
2023_934890;2;44945;0;15;1;1;1;1;;5;1;1;11;1;1;2;;MANUAL;19
2022_18877736_2;2;45002;0;21;1;5;0;1;76520;11;4;5;;0;1;1;;MANUAL;19
2023_1154858_2;2;44995;0;24;1;5;0;1;5266;18;4;5;;0;1;1;;MANUAL;19
2023_661867_2;2;45013;0;21;1;5;0;1;5308;11;4;5;;0;1;1;;MANUAL;19
2022_18026981_2;2;45012;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;19
2023_1324933_2;2;45016;0;24;2;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;20
2023_1059358_2;2;45013;0;30;1;5;0;1;68001;6;4;5;;0;1;1;;MANUAL;20
2023_566558;2;44938;0;15;1;1;1;1;;4;1;1;12;1;1;2;;MANUAL;20
2022_17421514;2;45026;0;8;1;1;0;1;11001;;1;1;74;1;2;2;;MANUAL;20
2023_235036_2;2;45016;0;23;2;5;0;1;76001;18;4;5;;0;1;1;;MANUAL;20
2023_16735;2;44928;0;15;1;1;1;1;;5;1;1;26;1;1;2;;MANUAL;20
2023_27433_2;2;45007;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;21
2023_1129215_2;2;45002;0;24;2;5;0;1;5001;11;4;5;;0;1;1;;MANUAL;21
2022_18270686_2;2;45016;0;21;1;5;0;1;15001;11;4;5;;0;1;1;;MANUAL;21
2023_679461;2;44939;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;21
2023_711531_2;2;44999;0;23;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;21
2022_15677508_2;2;45000;0;36;1;5;0;1;5129;6;4;5;;0;1;1;;MANUAL;21
2023_1448068_2;2;45000;0;25;1;5;0;1;85001;1;4;5;;0;1;1;;MANUAL;22
2023_4846497;2;45015;0;25;1;2;0;1;;6;1;1;53;1;2;2;;MANUAL;22
2023_246757_2;2;44988;0;23;1;5;0;1;13001;1;4;5;;0;1;1;;MANUAL;22
2023_806100_2;2;45002;0;25;1;5;0;1;5308;17;4;5;;0;1;1;;MANUAL;22
2022_15502296_2;2;45014;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;22
2023_1144308_2;2;45013;0;25;2;5;0;1;15001;1;4;5;;0;1;1;;MANUAL;22
2022_18780460;2;44917;0;15;1;1;1;1;;5;1;1;6;1;1;2;;MANUAL;23
2022_18433919_2;2;45016;0;36;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;23
2022_17001234_2;2;45007;0;27;2;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;23
2023_321320_2;2;44994;0;25;2;5;0;1;76001;18;4;5;;0;1;1;;MANUAL;23
2023_1492265_2;2;45013;0;21;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;23
2023_1139029_2;2;45016;0;25;1;5;0;1;8758;17;4;5;;0;1;1;;MANUAL;23
2022_18593989_2;2;45012;0;25;1;5;0;1;5001;18;4;5;;0;1;1;;MANUAL;24
2022_16464362_2;2;45012;0;32;1;5;0;1;85001;11;4;5;;0;1;1;;MANUAL;24
2023_279371;2;44931;0;15;1;1;1;1;;5;1;1;26;1;1;2;;MANUAL;24
2022_17789511_2;2;45015;0;25;2;5;0;1;11001;17;4;5;;0;1;1;;MANUAL;24
2022_12865287_2;2;45007;0;25;2;5;0;1;88001;17;4;5;;0;1;1;;MANUAL;24
2023_511164;2;44937;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;24
2023_1051152_2;2;45007;0;23;2;5;0;1;85230;18;4;5;;0;1;1;;MANUAL;25
2023_758732_2;2;45026;0;32;1;5;0;1;5088;18;4;5;;0;2;1;;MANUAL;25
2023_793382_2;2;44995;0;25;1;5;0;1;17001;1;4;5;;0;1;1;;MANUAL;25
2023_66149_2;2;44999;0;36;1;5;0;1;76001;11;4;5;;0;1;1;;MANUAL;25
2023_1252103_2;2;44999;0;24;1;5;0;1;5129;6;4;5;;0;1;1;;MANUAL;25
2023_90913_2;2;45013;0;25;2;5;0;1;15187;1;4;5;;0;1;1;;MANUAL;25
2022_18866110_2;2;45009;0;25;1;5;0;1;41001;1;4;5;;0;1;1;;MANUAL;1
2023_191711;2;44930;0;15;1;1;1;1;;5;1;1;5;1;1;2;;MANUAL;1
2023_4873720_9_2;2;45016;0;14;1;5;0;1;76001;1;4;5;1;0;1;1;;MANUAL;1
2023_14367_2;2;44995;0;25;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;1
2023_892191_2;2;44998;0;25;1;5;0;1;8638;1;4;5;;0;1;1;;MANUAL;1
2023_1153014_2;2;44992;0;25;2;5;0;1;15001;17;4;5;;0;1;1;;MANUAL;1
2023_1066604_2;2;45016;0;25;1;5;0;1;11001;17;4;5;;0;1;1;;MANUAL;2
2023_1193664_2;2;44998;0;32;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;2
2023_1476138_2;2;45016;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;2
2023_886574_2;2;45016;0;21;1;5;0;1;41551;11;4;5;;0;1;1;;MANUAL;2
2023_829877_2;2;44995;0;25;1;5;0;1;85001;1;4;5;;0;1;1;;MANUAL;2
2023_954899_2;2;45000;0;32;2;5;0;1;8758;11;4;5;;0;1;1;;MANUAL;2
2022_16726389;2;44880;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;3
2023_245330;2;44931;0;15;1;1;1;1;;5;1;1;27;1;1;2;;MANUAL;3
2022_17551026_2;2;45006;0;25;1;5;0;1;47001;1;4;5;;0;1;1;;MANUAL;3
2022_18256487_2;2;45015;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;3
2023_836925_2;2;45009;0;25;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;3
2023_1325606_2;2;45001;0;25;2;5;0;1;25899;1;4;5;;0;1;1;;MANUAL;4
2023_1251145_2;2;45000;0;25;1;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;4
2022_18744403_2;2;44998;0;25;1;5;0;1;73001;17;4;5;;0;1;1;;MANUAL;4
2022_14237237_2;2;44994;0;30;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;4
2022_18717465_2;2;45013;0;25;2;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;4
2023_4418693;2;45008;0;15;2;1;1;1;;5;1;1;46;1;2;2;;MANUAL;4
2023_4812068;2;45015;0;25;1;2;0;1;;1;1;1;19;1;2;2;;MANUAL;5
2023_895476_2;2;45007;0;25;2;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;5
2022_18891500_2;2;45016;0;21;1;5;0;1;66001;11;4;5;;0;1;1;;MANUAL;5
2023_4430470;2;45008;0;8;2;1;0;1;;3;1;1;6;1;2;2;;MANUAL;5
2023_956604;2;44945;0;15;1;1;1;1;;5;1;1;78;1;1;2;;MANUAL;5
2023_705057;2;44942;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;6
2022_18251473_2;2;45026;0;25;1;5;0;1;11001;6;4;5;;0;2;1;;MANUAL;6
2022_16336457_2;2;44991;0;25;2;5;0;1;15238;1;4;5;;0;1;1;;MANUAL;6
2023_71326_2;2;45012;0;25;2;5;0;1;1001;6;4;5;;0;1;1;;MANUAL;6
2023_1041138_2;2;45001;0;25;1;5;0;1;47001;6;4;5;;0;1;1;;MANUAL;6
2022_17963480_2;2;44988;0;21;1;5;0;1;5001;11;4;5;;0;1;1;;MANUAL;7
2023_926797_2;2;44994;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;7
2022_16026942_2;2;45016;0;36;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;7
2023_1079995_2;2;45016;0;25;1;5;0;1;5380;1;4;5;;0;1;1;;MANUAL;7
2023_2553564_2;2;45026;0;25;1;5;0;1;13001;1;4;5;;0;2;1;;MANUAL;7
2022_14045046_2;2;45014;0;25;1;5;0;1;18001;1;4;5;;0;1;1;;MANUAL;7
2023_327523;2;44932;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;8
2023_67345_2;2;45015;0;30;2;5;0;1;5360;1;4;5;;0;1;1;;MANUAL;8
2023_1078997_2;2;45016;0;25;1;5;0;1;73268;1;4;5;;0;1;1;;MANUAL;8
2023_334657;2;44932;0;15;1;1;1;1;;5;1;1;72;1;1;2;;MANUAL;8
2023_181474_2;2;45009;0;25;2;5;0;1;17001;18;4;5;;0;1;1;;MANUAL;8
2023_815577_2;2;45012;0;25;2;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;8
2023_1016698_2;2;45008;0;23;2;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;9
2023_3035792_2;2;45013;0;14;2;5;0;1;8758;1;4;5;;0;1;1;;MANUAL;9
2023_2741839_2;2;45012;0;23;1;5;0;1;20750;6;4;5;;0;1;1;;MANUAL;9
2023_1404093_2;2;45013;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;9
2023_1136546_2;2;45016;0;25;1;5;0;1;52001;6;4;5;;0;1;1;;MANUAL;9
2023_1099182;2;44950;0;15;1;1;1;1;;4;1;1;14;1;1;2;;MANUAL;9
2023_4408234;2;45008;0;16;1;1;0;1;;3;1;1;25;1;2;2;;MANUAL;10
2023_1150177_2;2;45009;0;25;1;5;0;1;50001;1;4;5;;0;1;1;;MANUAL;10
2023_420260_2;2;45013;0;25;1;5;0;1;95001;1;4;5;;0;1;1;;MANUAL;10
2022_18596518;2;44914;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;10
2023_38223_2;2;45007;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;10
2023_1125915_2;2;45006;0;23;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;11
2023_639138_2;2;44995;0;25;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;11
2023_900601_2;2;45016;0;25;1;5;0;1;52001;1;4;5;;0;1;1;;MANUAL;11
2023_896570_2;2;45015;0;32;2;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;11
2023_1136907_2;2;45001;0;25;1;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;11
2023_457003_2;2;45007;0;32;1;5;0;1;25430;11;4;5;;0;1;1;;MANUAL;12
2023_458426_2;2;44999;0;36;1;5;0;1;76001;6;4;5;;0;1;1;;MANUAL;12
2023_3341607_9_2;2;44999;0;38;1;5;0;1;11001;12;4;5;1;0;1;1;;MANUAL;12
2023_106910_2;2;45013;0;25;2;5;0;1;15238;1;4;5;;0;1;1;;MANUAL;12
2023_53737_2;2;44998;0;23;2;5;0;1;66682;6;4;5;;0;1;1;;MANUAL;12
2023_93886_2;2;45016;0;25;2;5;0;1;63001;1;4;5;;0;1;1;;MANUAL;12
2023_52646_2;2;45007;0;28;1;5;0;1;20001;1;4;5;;0;1;1;;MANUAL;13
2023_182229;2;44930;0;15;1;1;1;1;;5;1;1;23;1;1;2;;MANUAL;13
2022_18900331_2;2;44999;0;25;1;5;0;1;15759;18;4;5;;0;1;1;;MANUAL;13
2022_14091757_2;2;44992;0;25;1;5;0;1;18001;1;4;5;;0;1;1;;MANUAL;13
2023_3972120;2;44999;0;14;2;1;0;1;;1;1;1;17;1;2;2;;MANUAL;13
2023_1400036_2;2;45015;0;24;1;5;0;1;76109;11;4;5;;0;1;1;;MANUAL;14
2023_1889541_2;2;45016;0;23;2;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;14
2023_232018_2;2;45016;0;25;2;5;0;1;68001;6;4;5;;0;1;1;;MANUAL;14
2023_1132978_2;2;45012;0;35;1;5;0;1;25754;1;4;5;;0;1;3;;MANUAL;14
2023_1585730_2;2;45008;0;25;2;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;14
2023_972397_2;2;45002;0;36;1;5;0;1;76001;6;4;5;;0;1;1;;MANUAL;14
2023_3830648_2;2;45006;0;32;1;5;0;1;19001;18;4;5;;0;1;1;;MANUAL;15
2023_834168_2;2;44995;0;25;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;15
2023_672058;2;44939;0;15;1;1;1;1;;31;1;1;64;1;1;2;;MANUAL;15
2022_18234352_2;2;45008;0;25;1;5;0;1;73443;17;4;5;;0;1;1;;MANUAL;15
2023_593053_2;2;45016;0;25;2;5;0;1;76364;17;4;5;;0;1;1;;MANUAL;15
2023_893095_2;2;45002;0;23;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;15
2023_4390058;2;45007;0;15;1;1;1;1;;5;1;1;70;1;2;2;;MANUAL;16
2023_232464;2;44931;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;16
2023_210023_2;2;45009;0;32;1;5;0;1;76001;6;4;5;;0;1;1;;MANUAL;16
2023_41235_2;2;45015;0;32;1;5;0;1;66400;6;4;5;;0;1;1;;MANUAL;16
2023_1212555_2;2;45014;0;30;2;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;16
2023_1976523_2;2;44993;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;16
2023_736412;2;44942;0;15;1;1;1;1;;5;1;1;19;1;1;2;;MANUAL;16
2023_1493213_2;2;45013;0;23;1;5;0;1;25001;6;4;5;;0;1;1;;MANUAL;17
2023_524511_2;2;44988;0;30;1;5;0;1;5148;1;4;5;;0;1;1;;MANUAL;17
2022_15437216_2;2;44987;0;30;1;5;0;1;73001;6;4;5;;0;1;1;;MANUAL;17
2023_1214680_2;2;45012;0;32;1;5;0;1;17001;11;4;5;;0;1;1;;MANUAL;17
2023_1470263_2;2;45014;0;25;1;5;0;1;5266;1;4;5;;0;1;1;;MANUAL;17
2023_1403112_2;2;45007;0;25;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;17
2023_1406666_2;2;44994;0;25;1;5;0;1;5001;6;4;5;;0;1;1;;MANUAL;18
2023_604751_2;2;45000;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;18
2022_11959947_2;2;45014;0;32;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;18
2023_66758_2;2;44999;0;32;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;18
2023_809401_2;2;44994;0;25;2;5;0;1;76001;17;4;5;;0;1;1;;MANUAL;18
2023_62147_2;2;45007;0;23;2;5;0;1;25843;18;4;5;;0;1;1;;MANUAL;19
2022_14589095_2;2;44998;0;25;2;5;0;1;25214;1;4;5;;0;1;1;;MANUAL;19
2023_362387_2;2;45009;0;25;1;5;0;1;13001;1;4;5;;0;1;1;;MANUAL;19
2023_1107795_2;2;45012;0;23;1;5;0;1;8001;18;4;5;;0;1;1;;MANUAL;19
2023_1397392_2;2;45002;0;25;1;5;0;1;11001;18;4;5;;0;1;1;;MANUAL;19
2023_179452_2;2;44994;0;25;1;5;0;1;8296;6;4;5;;0;1;1;;MANUAL;19
2023_646729_2;2;44994;0;23;1;5;0;1;5001;1;4;5;;0;1;1;;MANUAL;20
2023_4047842_9_2;2;45000;0;10;2;5;0;1;5001;13;4;5;1;0;1;1;;MANUAL;20
2023_490723_2;2;45016;0;32;1;5;0;1;54874;11;4;5;;0;1;1;;MANUAL;20
2023_1171429;2;44950;0;15;1;1;1;1;;5;1;1;25;1;2;2;;MANUAL;20
2023_3133342;2;44984;0;15;1;1;1;1;;5;1;1;35;1;2;2;;MANUAL;20
2022_18246176_2;2;44992;0;25;2;5;0;1;13001;6;4;5;;0;1;1;;MANUAL;20
2023_3912130;2;44998;0;21;1;2;0;1;;18;1;1;64;1;1;2;;MANUAL;21
2023_39606_2;2;45013;0;23;1;5;0;1;41551;1;4;5;;0;1;1;;MANUAL;21
2023_266815;2;44931;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;21
2023_4844169;2;45015;0;35;1;2;0;1;;6;1;1;47;1;2;3;;MANUAL;21
2023_808561_2;2;45014;0;26;2;5;0;1;76001;28;4;5;;0;1;1;;MANUAL;21
2022_16807933_2;2;45002;0;25;1;5;0;1;76520;6;4;5;;0;1;1;;MANUAL;21
2023_2061321_2;2;45026;0;21;1;5;0;1;5129;11;4;5;;0;2;1;;MANUAL;22
2022_17504593_2;2;44999;0;25;1;5;0;1;5615;1;4;5;;0;1;1;;MANUAL;22
2023_656682_2;2;45013;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;22
2023_92055_2;2;45001;0;25;1;5;0;1;73168;1;4;5;;0;1;1;;MANUAL;22
2022_18245432;2;44907;0;15;1;1;1;1;;31;1;1;83;1;1;2;;MANUAL;22
2023_132856;2;44929;0;15;1;1;1;1;;5;1;1;70;1;1;2;;MANUAL;22
2023_2048148_2;2;45016;0;32;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;23
2022_16488363_2;2;44991;0;36;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;23
2023_661361_2;2;45013;0;25;1;5;0;1;63130;1;4;5;;0;1;1;;MANUAL;23
2023_789806_2;2;45001;0;25;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;23
2022_14330422_2;2;45009;0;35;1;5;0;1;25899;6;4;5;;0;1;3;;MANUAL;23
2023_950416_2;2;44994;0;36;1;5;0;1;11001;6;4;5;;0;1;1;;MANUAL;24
2023_70900_2;2;45012;0;36;1;5;0;1;11001;11;4;5;;0;1;1;;MANUAL;24
2023_817905_2;2;45016;0;24;1;5;0;1;5001;11;4;5;;0;1;1;;MANUAL;24
2023_2291714_2;2;44992;0;25;2;5;0;1;76001;1;4;5;;0;1;1;;MANUAL;24
2022_17161520_2;2;45014;0;25;2;5;0;1;5360;1;4;5;;0;1;1;;MANUAL;24
2023_105326_2;2;45006;0;25;1;5;0;1;11001;1;4;5;;0;1;1;;MANUAL;24
2023_1168135_2;2;44995;0;25;1;5;0;1;8001;1;4;5;;0;1;1;;MANUAL;24
2023_442446_2;2;45013;0;25;1;5;0;1;15001;1;4;5;;0;1;1;;MANUAL;25
2023_21910_2;2;45014;0;21;1;5;0;1;8001;6;4;5;;0;1;1;;MANUAL;25
